PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AI_conf_papers,num_AI_conf_citation,num_AI_journal_papers,num_AI_journal_citation,num_AI_patents_papers,num_AI_patents_citation,num_AI_conf_papers_pc,num_AI_conf_citation_pc,num_AI_journal_papers_pc,num_AI_journal_citation_pc,num_AI_patents_papers_pc,num_AI_patents_citation_pc,relative_ai_skill_penetration,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_startups_pc,ai_privateinvestment_pc,num_AI_conf_papers_scaled,num_AI_conf_citation_scaled,num_AI_journal_papers_scaled,num_AI_journal_citation_scaled,num_AI_patents_papers_scaled,num_AI_patents_citation_scaled,num_AI_conf_papers_pc_scaled,num_AI_conf_citation_pc_scaled,num_AI_journal_papers_pc_scaled,num_AI_journal_citation_pc_scaled,num_AI_patents_papers_pc_scaled,num_AI_patents_citation_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_startups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2015,Norway,NOR,NO,Europe & Central Asia,High income,5188607,0.5188607,103.1666669,677.4166656,87.9500002,2948.816666,3,14,198.833072,1305.584843,169.5059969,5683.25307,5.781898687,26.98219387,-,-,-,-,0.308195338,2,720900,0.03854599125,13893.90254,2.114096362,1.192367034,1.635115479,2.241656577,1.070852617,1.045733267,23.00657815,6.280782606,24.9539602,17.381116,3.834392513,3.071438344,-,-,-,-,39.1350154,1.069279216,1.002839897,4.083193705,1.099531324,7.31900743
2016,Norway,NOR,NO,Europe & Central Asia,High income,5234519,0.5234519,108.7333336,1328.300002,76.70714315,1407.126197,5.5,4.5,207.7236392,2537.577955,146.5409585,2688.16714,10.50717363,8.596778424,-,-,0.25064,-,0.4713408772,5,2052125,0.09551976027,39203.69761,2.174356797,1.377199358,1.553695724,1.592497837,1.141705234,1.014699979,23.99244063,11.26390403,21.70629162,8.748234543,6.159912892,1.659979561,-,-,7.560712921,-,73.08705012,1.277116865,1.008424979,8.684979878,1.281404321,6.86540985
2018,Norway,NOR,NO,Europe & Central Asia,High income,5311916,0.5311916,111.4500003,481.9500002,79.92424275,1209.150004,2.5,0,209.8113003,907.2997393,150.4621736,2276.297298,4.706399725,0,-,-,0.39396,-,0.4636573663,12,21348897,0.2259071868,401905.7719,2.203765333,1.13686007,1.576993669,1.509136113,1.056682094,1,24.22393843,4.669813346,22.26082181,7.56108212,3.305091089,1,-,-,13.0379738,-,71.48804331,1.762071379,1.089383534,19.2164063,3.887735706,5.958682007
2019,Norway,NOR,NO,Europe & Central Asia,High income,5347896,0.5347896,136.2333336,210.9500002,97.04388568,1081.645996,1,0,254.7419277,394.4541932,181.4618042,2022.563633,1.869894254,0,-,-,0.16442,-,0.4254330999,8,68188912,0.1495915403,1275060.547,2.472050562,1.05990379,1.700972577,1.455448072,1.014170523,1,29.20623243,2.595474131,26.64472592,6.829733267,1.909119139,1,-,-,4.265642914,-,63.53323421,1.484954514,1.285898263,13.05237164,10.16211586,6.407319201
2020,Norway,NOR,NO,Europe & Central Asia,High income,5391000,0.5391,65.09090933,38.41666672,151.5028507,321.300938,2.5,0,120.7399542,71.26074331,281.0292167,595.9950621,4.637358561,0,-,-,0.41271,-,0.3218923933,8,13656552,0.1495915403,255363.0811,1.701917613,1.010909239,2.095359482,1.135290006,1.056682094,1,14.34694231,1.288232891,40.72534498,2.717865478,3.271112826,1,-,-,13.75454261,-,41.98549417,1.484954514,1.05711072,13.05237164,2.834698403,5.945804743
2017,Norway,NOR,NO,Europe & Central Asia,High income,5276968,0.5276968,110.4583336,1191.375005,88.31018556,1660.932403,3,17.5,209.3215907,2257.688515,167.3502389,3147.512744,5.685082798,33.16298299,-,-,0.5269,-,0.4795902409,11,37983527,0.2084530359,719798.3198,2.193030315,1.33831656,1.637723909,1.699367874,1.070852617,1.057166583,24.16963523,10.13181729,24.64909733,10.07222866,3.786745058,3.545941033,-,-,18.1185422,-,74.80381593,1.692792162,1.159173217,17.80662998,6.172071484,7.112660205
2017,Hong Kong,HKG,HK,East Asia & Pacific,High income,7391700,0.73917,353.816668,13872.7722,298.7373391,10269.3432,10.5,88,478.6675163,18768.0401,404.152413,13893.07358,14.20512196,119.0524507,-,-,-,-,-,-,-,-,-,4.827439719,4.939472081,3.161618347,5.324106574,1.283410468,1.287466247,54.03702559,76.91229343,58.13717463,41.0446799,7.979839629,10.13972424,-,-,-,-,-,-,-,-,-,22.42285424
2018,Hong Kong,HKG,HK,East Asia & Pacific,High income,7451000,0.7451,378.2500013,10038.50002,294.3011917,7262.383329,11.75,35.75,507.6499816,13472.68826,394.9821389,9746.857239,15.76969534,47.98013689,-,-,-,-,-,-,-,-,-,5.091936118,3.850648017,3.129492168,4.05796767,1.318836777,1.116783163,57.25085036,55.49384479,56.8403333,29.09383941,8.749836577,4.683462352,-,-,-,-,-,-,-,-,-,19.22315256
2019,Hong Kong,HKG,HK,East Asia & Pacific,High income,7507400,0.75074,450.1822601,5099.266668,369.6877366,3975.676267,29.33333334,17.33333334,599.6513575,6792.320468,492.4311168,5295.676622,39.07255953,23.08833063,-,-,-,-,-,-,-,-,-,5.870619205,2.44804646,3.675434717,2.674035773,1.81716685,1.05662214,67.45275336,28.47333348,70.62136768,16.26398561,20.21822439,2.772504252,-,-,-,-,-,-,-,-,-,18.61200783
2015,Hong Kong,HKG,HK,East Asia & Pacific,High income,7291300,0.72913,327.5833339,17846.25,268.2166677,9125.316666,7,64,449.279736,24476.08794,367.8584994,12515.34934,9.600482767,87.77584244,-,-,-,-,-,-,-,-,-,4.543457902,6.067826575,2.940590402,4.842391963,1.184216804,1.209066362,50.77825602,100,53.00456389,37.07359849,5.713689529,7.738601262,-,-,-,-,-,-,-,-,-,22.92468827
2016,Hong Kong,HKG,HK,East Asia & Pacific,High income,7336600,0.73366,327.7166674,12675.91668,269.5166679,10281.98333,11.5,60.5,446.6873857,17277.64452,367.3590872,14014.64347,15.67483575,82.46326636,-,-,-,-,-,-,-,-,-,4.544901268,4.599599211,2.950004886,5.329428946,1.311751515,1.197633045,50.49079395,70.88399502,52.93393803,41.39508669,8.703151906,7.33075178,-,-,-,-,-,-,-,-,-,20.97258635
2020,Hong Kong,HKG,HK,East Asia & Pacific,High income,7560000,0.756,369.4222241,903.2555576,523.279307,1750.026558,32.66666669,11.5,488.6537356,1194.782484,692.1683955,2314.849944,43.20987657,15.21164021,-,-,-,-,-,-,-,-,-,4.996373419,1.256498845,4.787730995,1.7368827,1.911637006,1.037566612,55.14438339,5.832613209,98.86780358,7.672204282,22.25438423,2.167806256,-,-,-,-,-,-,-,-,-,17.30549038
2015,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9262900,0.92629,83.50000021,1105.500001,37.45000015,782.4500007,89,629.5,90.14455539,1193.470728,40.43010305,844.7138593,96.08222047,679.5927841,-,-,-,-,0.2056332381,-,-,-,-,1.901200216,1.313930506,1.269399041,1.329465782,3.508182642,3.056363666,10.95426162,5.827307468,6.700312288,3.434759731,48.27524328,53.1727239,-,-,-,-,17.79093209,-,-,-,-,11.72859584
2016,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9360980,0.936098,99.28333358,1380.183338,40.91666687,752.3333323,47.66666669,242.1666679,106.0608329,1474.400477,43.70981123,803.6907806,50.92059452,258.6979866,-,-,-,-,0.3227937195,2,1300000,0.0213652844,13887.43486,2.072058395,1.391932748,1.294504328,1.316784574,2.336752708,1.791076628,12.71919522,6.963602011,7.164121886,3.316516922,26.04917542,20.86039132,-,-,-,-,42.17306816,1.069279216,1.00526948,2.695503536,1.099484848,7.273009347
2018,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9630959,0.9630959,78.55952409,304.4714287,40.73333359,548.9499996,34,50.5,81.56978354,316.1382254,42.29416156,569.9847747,35.30281875,52.43506903,-,-,-,-,0.2990954574,11,57136411,0.1142150018,593257.7535,1.847718436,1.086461212,1.293176645,1.231146068,1.949425068,1.164966426,10.00341724,2.278704521,6.963923616,2.642894765,18.36296536,5.025470021,-,-,-,-,37.24124947,1.692792162,1.239528098,10.19499941,5.262766926,4.487522448
2019,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9770529,0.9770529,70.90844886,94.59285718,58.11111144,489.7388879,14.5,2.5,72.57380727,96.81446847,59.47591112,501.2409133,14.84054753,2.558715091,-,-,-,-,0.2585651025,2,56000000,0.02046972073,573152.1804,1.764893804,1.026861677,1.419024942,1.206214078,1.396774655,1.008166655,9.005866105,1.391591679,9.393731364,2.444750998,8.292561137,1.19643401,-,-,-,-,28.80652289,1.069279216,1.234760348,2.623168625,5.118290812,3.295572592
2020,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9890000,0.989,59.55952401,44.98809525,110.9857149,176.2952381,7.333333343,0.5,60.22196563,45.4884684,112.2201364,178.2560547,7.414897212,0.5055611729,-,-,-,-,0.2299816428,4,11900000,0.04093944146,121794.8383,1.642039107,1.012775337,1.801938044,1.074232537,1.19366382,1.001633331,7.63618778,1.183990121,16.85271142,1.513796073,4.638064552,1.038812218,-,-,-,-,22.85805122,1.207837649,1.049741202,4.276513303,1.874893847,3.382487028
2017,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9487203,0.9487203,64.28333348,779.499999,48.80185204,1039.007408,29,170,67.75794033,821.6330978,51.4396625,1095.167256,30.56749181,179.1887451,-,-,-,-,0.3061807004,4,3315368,0.04216205767,34945.6842,1.693175421,1.221355792,1.351608127,1.437494266,1.807719834,1.555332523,8.471841402,4.323311996,8.257261583,4.156653707,16.03249794,14.7564217,-,-,-,-,38.71575142,1.207837649,1.013724846,4.375264333,1.250806773,5.422056191
2015,New Zealand,NZL,NZ,East Asia & Pacific,High income,4595700,0.45957,154.1500001,1007.566667,87.64285738,1450.595241,3,17,335.4222427,2192.411748,190.7062197,3156.41848,6.527841243,36.99110038,-,-,-,-,0.2423123304,1,1200000,0.02175947081,26111.36497,2.666002558,1.286120229,1.632891179,1.610801323,1.070852617,1.055533252,38.15275894,9.867788168,27.95205218,10.09789809,4.201504403,3.839827779,-,-,-,-,25.42417675,1,1.004849935,2.727342075,1.187324469,8.619502561
2016,New Zealand,NZL,NZ,East Asia & Pacific,High income,4693200,0.46932,160.3333335,982.4166672,119.4000002,2127.633333,1,3,341.6290239,2093.276799,254.4106371,4533.438449,2.130742351,6.392227052,-,-,0.22284,-,0.3759203866,1,7500000,0.02130742351,159805.6763,2.73293855,1.278978345,1.862873538,1.895881373,1.014170523,1.009799986,38.84102016,9.466810692,36.96100011,14.06694955,2.037494222,1.4907349,-,-,6.498280235,-,53.2291991,1,1.031281242,2.690830096,2.148034937,9.388220996
2017,New Zealand,NZL,NZ,East Asia & Pacific,High income,4793900,0.47939,147.2000002,671.3500009,109.5333337,2091.983333,1,16,307.0568852,1400.425543,228.4848113,4363.844329,2.085984272,33.37574835,-,-,0.12314,-,0.3743203945,1,-,0.02085984272,-,2.590767226,1.190644274,1.791420031,1.880870247,1.014170523,1.05226659,35.00736439,6.664390856,33.29462305,13.57812019,2.015466758,3.562275151,-,-,2.688045027,-,52.89622655,1,-,2.654678879,-,8.636864941
2018,New Zealand,NZL,NZ,East Asia & Pacific,High income,4841000,0.4841,140.4500002,583.9500003,95.86666702,1991.283338,-,-,290.1260074,1206.259038,198.0307106,4113.371902,-,-,-,-,0.25207,-,0.3252792933,1,1363605,0.02065688907,28167.83722,2.517696938,1.165825164,1.692447265,1.838468557,-,-,33.1299232,5.879033163,28.98786666,12.85617136,-,-,-,-,7.615363235,-,42.69033812,1,1.005536331,2.638286261,1.202102019,7.338952692
2019,New Zealand,NZL,NZ,East Asia & Pacific,High income,4917000,0.4917,134.648925,199.6666668,119.7500005,772.8404761,1.5,3,273.8436547,406.0741647,243.5428117,1571.772374,3.050640635,6.101281269,-,-,0.32035,-,0.3050057537,6,26020127,0.1220256254,529187.0449,2.454898978,1.056699645,1.865408209,1.325419505,1.028341047,1.009799986,31.32439603,2.642474173,35.42409455,5.530395755,2.490217552,1.468398827,-,-,10.22482021,-,38.47123459,1.346396081,1.108981425,10.82586551,4.802362891,7.301712021
2020,New Zealand,NZL,NZ,East Asia & Pacific,High income,4955000,0.4955,85.83333361,41.33333349,170.7909098,436.4590895,0.5,0,173.2256985,83.41742379,344.6839754,880.8457911,1.009081736,0,-,-,0.26687,-,0.1867080603,6,52586734,0.1220256254,1069488.184,1.926459081,1.011737489,2.235041864,1.183779584,1,1,20.16701257,1.337403795,49.72727027,3.538904551,1.485474573,1,-,-,8.180974881,-,13.8524346,1.346396081,1.220440176,10.82586551,8.684898768,7.134423649
2015,Chile,CHL,CL,Latin America & Caribbean,High income,17969353,1.7969353,32.39285721,140.9761904,38.4000001,475.8166671,-,-,18.02672428,78.45368189,21.36971771,264.7934331,-,-,-,-,-,-,0.127204519,-,-,-,-,1.347953751,1.040033222,1.276278855,1.200351857,-,-,2.957216891,1.31732663,4.004831725,1.763226957,-,-,-,-,-,-,1.469219527,-,-,-,-,1.242268324
2016,Chile,CHL,CL,Latin America & Caribbean,High income,18209068,1.8209068,28.3333334,198.9166667,35.03333344,695.05,-,-,15.56001296,109.2404437,19.23949839,381.7054228,-,-,-,-,0.28635,-,0.1661961703,2,450000,0.01098353853,2471.29617,1.304008481,1.056486666,1.251897759,1.292664313,-,-,2.683686746,1.441851817,3.703580482,2.100208056,-,-,-,-,8.925442101,-,9.58372825,1.069279216,1.001703351,1.856967216,1.017449914,1.236198693
2017,Chile,CHL,CL,Latin America & Caribbean,High income,18470439,1.8470439,28.61904769,466.9285715,39.51111127,434.7444448,-,-,15.49451407,252.7977659,21.39153881,235.373098,-,-,-,-,0.10132,-,0.1414558799,3,700000,0.01624216945,3789.839538,1.307101403,1.132594412,1.284325421,1.183057599,-,-,2.676423666,2.02250731,4.00791762,1.678427298,-,-,-,-,1.854150019,-,4.435054221,1.138558432,1.002752212,2.281708206,1.026924801,1.274362894
2018,Chile,CHL,CL,Latin America & Caribbean,High income,18729160,1.872916,31.33333343,99.16666678,35.82500018,356.1583331,-,-,16.72970567,52.9477386,19.12792682,190.1624702,-,-,-,-,0.18385,-,0.1249498361,7,29550000,0.03737487426,157775.3621,1.336484165,1.028160508,1.257630938,1.149967389,-,-,2.813392324,1.214161108,3.687802259,1.548114512,-,-,-,-,5.008199284,-,1,1.415675297,1.123790814,3.988602281,2.133445355,1.169642767
2019,Chile,CHL,CL,Latin America & Caribbean,High income,18952038,1.8952038,31.78333341,86.46666667,45.20000021,234.7666667,1,0,16.77040401,45.62394117,23.84967791,123.8741009,0.527647739,0,-,-,0.296,-,0.1475910298,7,60579998,0.03693534173,319648.9897,1.341355517,1.02455407,1.325523841,1.098853068,1.014170523,1,2.817905305,1.184538076,4.355542606,1.35704833,1.248539244,1,-,-,9.294236181,-,5.711833375,1.415675297,1.253975479,3.953101124,3.296648839,1.564002548
2020,Chile,CHL,CL,Latin America & Caribbean,High income,19116000,1.9116,20.25000003,4.583333343,54.22500038,109.9750007,-,-,10.59322035,2.397642469,28.36629022,57.53034144,-,-,-,-,0.34757,-,0.1371959459,4,93300000,0.02110590956,492295.3405,1.216504556,1.001301536,1.390882077,1.046307112,-,-,2.132926109,1.009697898,4.994272645,1.165822494,-,-,-,-,11.26508703,-,3.548524139,1.207837649,1.391250464,2.674553762,4.537263753,1.163142869
2017,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,44831135,4.4831135,40.33333337,88.83333337,45.20000006,294.7,-,-,8.996723677,19.815098,10.08227877,65.73556525,-,-,-,-,-,-,0.3994832601,-,-,-,-,1.433911214,1.025226136,1.32552384,1.124089163,-,-,1.955892841,1.080147396,2.408585283,1.189472808,-,-,-,-,-,-,58.13284222,-,-,-,-,0.9619040568
2018,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,44622518,4.4622518,28.91666672,73.75000009,26.66666672,98.49999988,-,-,6.480285743,16.52752991,5.976056017,22.07405684,-,-,-,-,-,-,0.3747461382,-,-,-,-,1.310323197,1.020942899,1.191307114,1.04147534,-,-,1.676848582,1.066849958,1.827891692,1.063625125,-,-,-,-,-,-,52.9848276,-,-,-,-,0.8499386589
2019,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,44385155,4.4385155,38.13333337,40.40000013,28.0000001,37.83333346,-,-,8.591461125,9.102142401,6.308415528,8.523870979,-,-,-,-,-,-,0.3414407133,1,3000000,0.002253005538,6759.016613,1.410095713,1.011472449,1.200962994,1.01593046,-,-,1.910953847,1.036816018,1.874893292,1.024568767,-,-,-,-,-,-,46.05367305,1,1.012401737,1.151799791,1.048260933,0.873807795
2020,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,44118000,4.4118,17.25000003,1.833333343,17.20000005,5.400000006,-,-,3.909968727,0.4155522333,3.898635489,1.223990209,-,-,-,-,-,-,0.2870247459,1,1500000,0.002253005538,3379.508306,1.184028873,1.000520614,1.122750369,1.002273775,-,-,1.391829748,1.001680811,1.534107146,1.003527966,-,-,-,-,-,-,34.72922727,1,1.006108569,1.151799791,1.023976212,0.7700599419
2015,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,45154036,4.5154036,28.75,105,56.83333334,115.8333333,-,-,6.367094184,23.25373528,12.58654561,25.65293018,-,-,-,-,-,-,0.2901767095,-,-,-,-,1.308518992,1.029817009,1.409771389,1.048773877,-,-,1.66429693,1.094055872,2.762733558,1.073940685,-,-,-,-,-,-,35.38517886,-,-,-,-,0.9493256926
2016,Ukraine,UKR,UA,Europe & Central Asia,Lower middle income,45004674,4.5004674,33.95000004,151.7000001,56.75000006,276.7499993,-,-,7.543660918,33.70761004,12.60980139,61.49361271,-,-,-,-,-,-,0.4330265709,-,-,-,-,1.364810177,1.043078478,1.409167897,1.116530967,-,-,1.794764758,1.136339328,2.766022343,1.177246023,-,-,-,-,-,-,65.11350292,-,-,-,-,0.9839966642
2015,Costa Rica,CRI,CR,Latin America & Caribbean,Upper middle income,4847804,0.4847804,0.5,2,-,-,-,-,1.031394834,4.125579334,-,-,-,-,-,-,-,-,0.2285965491,-,-,-,-,1.002706307,1.000567943,-,-,-,-,1.072628743,1.016686995,-,-,-,-,-,-,-,-,22.56980091,-,-,-,-,0.3410491657
2017,Costa Rica,CRI,CR,Latin America & Caribbean,Upper middle income,4949954,0.4949954,-,-,0.5,1.5,-,-,-,-,1.010110397,3.030331191,-,-,-,-,-,-,0.2327227035,-,-,-,-,-,-,1.001810477,1.000631604,-,-,-,-,1.125617857,1.008734471,-,-,-,-,-,-,23.42849028,-,-,-,-,0.3447328675
2019,Costa Rica,CRI,CR,Latin America & Caribbean,Upper middle income,5047561,0.5047561,-,-,0.25,2.5,-,-,-,-,0.4952887147,4.952887147,-,-,-,-,-,-,0.2237700387,-,-,-,-,-,-,1,1.001052674,-,-,-,-,1.052812832,1.014275947,-,-,-,-,-,-,21.56536127,-,-,-,-,0.3390117877
2020,Costa Rica,CRI,CR,Latin America & Caribbean,Upper middle income,5094000,0.5094,-,-,0.25,1.5,-,-,-,-,0.490773459,2.944640754,-,-,-,-,-,-,0.1788721039,1,400000,0.01981154859,7924.619435,-,-,1,1.000631604,-,-,-,-,1.052174294,1.008487481,-,-,-,-,-,-,12.22170254,1,1.001493579,2.570007889,1.056636808,0.3384411149
2015,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,30081829,3.0081829,4.5,17,6.666666672,51,-,-,1.49591968,5.651252123,2.216177305,16.95375637,-,-,-,-,-,-,-,-,-,-,-,1.046007218,1.004827516,1.04646892,1.021474541,-,-,1.124139249,1.022857981,1.296177363,1.048866634,-,-,-,-,-,-,-,-,-,-,-,0.7175682853
2016,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,29846179,2.9846179,2.833333343,6,3.5,22.5,-,-,0.949311918,2.010307584,1.172679424,7.53865344,-,-,-,-,-,-,-,-,-,-,-,1.027965172,1.001703829,1.023536206,1.009474062,-,-,1.063526684,1.00813122,1.148608035,1.021729026,-,-,-,-,-,-,-,-,-,-,-,0.6920561863
2017,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,29390409,2.9390409,1.833333343,66,7.166666701,108.9999988,-,-,0.6237862641,22.45630539,2.438437213,37.08692819,-,-,-,-,-,-,-,-,-,-,-,1.017139944,1.01874212,1.050089875,1.045896568,-,-,1.027429603,1.090830456,1.327608903,1.106897452,-,-,-,-,-,-,-,-,-,-,-,0.7237195768
2018,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,28870195,2.8870195,4.00000003,5.166666687,3.416666687,27.33333349,-,-,1.385511954,1.789619601,1.183458126,9.467665005,-,-,-,-,-,-,-,-,-,-,-,1.040594605,1.001467186,1.022932714,1.011509231,-,-,1.111896292,1.007238589,1.150132337,1.02728911,-,-,-,-,-,-,-,-,-,-,-,0.6977550054
2019,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,28515829,2.8515829,3.200000033,1.5,4.976190522,17.3333337,-,-,1.122183764,0.5260236341,1.745062548,6.078495456,-,-,-,-,-,-,-,-,-,-,-,1.031934422,1.000425957,1.034226645,1.007298537,-,-,1.0826962,1.002127641,1.229553282,1.017520342,-,-,-,-,-,-,-,-,-,-,-,0.7004819189
2020,Venezuela,VEN,VE,Latin America & Caribbean,Upper middle income,28436000,2.8436,2.833333343,0.5,4.166666716,1.666666716,-,-,0.9963895565,0.1758334506,1.465278772,0.5861115192,-,-,-,-,-,-,-,-,-,-,-,1.027965172,1.000141986,1.028364147,1.000701782,-,-,1.068747057,1.000711205,1.189986835,1.001689378,-,-,-,-,-,-,-,-,-,-,-,0.6931922967
2015,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,47520667,4.7520667,54.73333341,1487.866666,55.23333344,567.8999997,-,-,11.5177957,313.0988599,11.62301309,119.5058983,-,-,-,-,-,-,0.1748349739,1,2500000,0.002104347567,5260.868918,1.589794495,1.422511745,1.398184334,1.239125334,-,-,2.235450967,2.266411005,2.626472767,1.344457648,-,-,-,-,-,-,11.38153996,1,1.010304014,1.139792648,1.037495432,1.176867358
2016,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,48171392,4.8171392,51.11666681,343.4333302,68.53333347,918.1833421,1.5,1,10.61141576,71.29404319,14.22697801,190.6076001,0.3113881368,0.2075920912,-,-,-,-,0.187006164,-,-,-,-,1.550643255,1.097525282,1.494501733,1.386618944,1.028341047,1.003266662,2.134943772,1.288367581,2.994720141,1.549397532,1.142108165,1.015936963,-,-,-,-,13.91447264,-,-,-,-,1.473864256
2017,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,48901066,4.8901066,32.32500017,128.7000001,63.96296308,578.6185147,-,-,6.610285381,26.31844469,13.08007541,118.3243152,-,-,-,-,-,-,0.1781043086,1,50000,0.002044578183,102.2289092,1.347219183,1.036547133,1.461403523,1.243638573,-,-,1.691264059,1.106451898,2.832527529,1.341051913,-,-,-,-,-,-,12.06191752,1,1.000025173,1.13496506,1.000426096,1.005008651
2018,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,49648685,4.9648685,67.66666687,124.8333341,41.58333357,489.833333,-,-,13.62909549,25.14333141,8.375515599,98.65988052,-,-,-,-,-,-,0.1882241267,3,6100000,0.006040950881,12283.26679,1.729800776,1.03544911,1.299332268,1.206253846,-,-,2.469570027,1.101698842,2.16721834,1.284372159,-,-,-,-,-,-,14.16794148,1.138558432,1.025407618,1.457753124,1.087957498,1.024474614
2019,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,50339443,5.0339443,38.33333346,63.5833334,63.50952411,229.0142861,-,-,7.614969729,12.63091715,12.61625483,45.49400479,-,-,-,-,-,-,0.2144505788,1,8347050,0.001986513836,16581.53031,1.41226076,1.018055855,1.458119759,1.096430917,-,-,1.802672091,1.051089079,2.766934976,1.131129577,-,-,-,-,-,-,19.62589894,1,1.034834994,1.130275187,1.118844278,0.9780577512
2020,Colombia,COL,CO,Latin America & Caribbean,Upper middle income,50883000,5.0883,13.16666672,1.25,86.69047648,64.67857179,-,-,2.587635698,0.2456616159,17.03721803,12.71123397,-,-,-,-,-,-,0.1816550913,1,30000000,0.001986513836,59595.41507,1.13982586,1.000354964,1.625994122,1.02723417,-,-,1.245198101,1.000993643,3.392138514,1.036638206,-,-,-,-,-,-,12.80086691,1,1.125678765,1.130275187,1.427936632,0.9556981317
2015,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,16212020,1.621202,14.50000003,38.66666669,15.50000003,90.33333328,-,-,8.943981089,23.8506162,9.56080737,55.71997399,-,-,-,-,-,-,0.1971203115,-,-,-,-,1.154259496,1.010980232,1.110439123,1.038036606,-,-,1.95004429,1.096470114,2.334839869,1.160604384,-,-,-,-,-,-,16.01931651,-,-,-,-,0.9046395094
2016,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,16491115,1.6491115,19.95000003,62.85000011,26.45000006,110.8833335,-,-,12.09742339,38.11143159,16.03893979,67.23822707,-,-,-,-,-,-,0.2345490338,-,-,-,-,1.213256988,1.017847609,1.189738034,1.046689583,-,-,2.299725065,1.154151747,3.250964056,1.193804003,-,-,-,-,-,-,23.80856582,-,-,-,-,1.030514757
2017,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,16785361,1.6785361,34.0833334,231.2500007,21.85000004,243.9666667,-,-,20.30539194,137.7688575,13.01729527,145.344903,-,-,-,-,-,-,0.2087959772,-,-,-,-,1.366253541,1.065668412,1.156425249,1.102726907,-,-,3.209895139,1.557242519,2.823649292,1.418934664,-,-,-,-,-,-,18.44912617,-,-,-,-,1.141732977
2018,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,17084357,1.7084357,36.66666678,69.3333334,17.0833334,68.00000003,-,-,21.46212865,40.58293408,9.999400855,39.80249302,-,-,-,-,-,-,0.195077394,-,-,-,-,1.394218713,1.019688691,1.12190548,1.028632722,-,-,3.338164043,1.164148392,2.396864859,1.114724656,-,-,-,-,-,-,15.59416724,-,-,-,-,1.04819563
2019,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,17373662,1.7373662,36.41666672,21.58333334,14.03333341,34.10000002,-,-,20.96084678,12.42301902,8.077360668,19.62741074,-,-,-,-,-,-,0.207761855,-,-,-,-,1.391512406,1.006129052,1.099817655,1.014358468,-,-,3.282577603,1.05024818,2.125053882,1.056573038,-,-,-,-,-,-,18.23391615,-,-,-,-,1.00218919
2020,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,17643000,1.7643,30.79166675,3.333333343,19.28333345,42.95000063,-,-,17.45262526,1.889323439,10.92973613,24.34393279,-,-,-,-,-,-,0.1556068073,-,-,-,-,1.3306205,1.000946572,1.137837682,1.018084933,-,-,2.893555859,1.007641867,2.528430963,1.070167698,-,-,-,-,-,-,7.379987822,-,-,-,-,0.9989405061
2015,Peru,PER,PE,Latin America & Caribbean,Upper middle income,30470734,3.0470734,8.833333373,38.16666663,1.5,6,-,-,2.898956544,12.52568009,0.4922756373,1.969102549,-,-,-,-,-,-,0.2047509785,-,-,-,-,1.092916539,1.010838246,1.009052387,1.002526417,-,-,1.279720031,1.05066342,1.052386729,1.00567564,-,-,-,-,-,-,17.60732604,-,-,-,-,0.708648284
2016,Peru,PER,PE,Latin America & Caribbean,Upper middle income,30926032,3.0926032,9.083333373,49.91666669,8.333333343,63.83333337,-,-,2.937115687,16.14066321,2.694601539,20.64064778,-,-,-,-,-,-,0.2245791754,-,-,-,-,1.095622846,1.014174911,1.05853877,1.026878266,-,-,1.283951445,1.065285174,1.363835136,1.05949354,-,-,-,-,-,-,21.7337498,-,-,-,-,0.7473150073
