PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AIconf_papers,num_AIconf_citation,num_AIjournal_papers,num_AIjournal_citation,num_AIpatents,num_AIpatent_citation,num_DLpapers,num_AIconf_papers_pc,num_AIconf_citation_pc,num_AIjournal_papers_pc,num_AIjournal_citation_pc,num_AIpatents_pc,num_AIpatent_citation_pc,num_DLpapers_pc,relative_ai_skill_penetration_fem,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_AIstartups_pc,ai_privateinvestment_pc,num_AIconf_papers_scaled,num_AIconf_citation_scaled,num_AIjournal_papers_scaled,num_AIjournal_citation_scaled,num_AIpatents_scaled,num_AIpatent_citation_scaled,num_DLpapers_scaled,num_AIconf_papers_pc_scaled,num_AIconf_citation_pc_scaled,num_AIjournal_papers_pc_scaled,num_AIjournal_citation_pc_scaled,num_AIpatents_pc_scaled,num_AIpatent_citation_pc_scaled,num_DLpapers_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_AIstartups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2020,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69800000,6.98,133.1666668,16.75000006,99.86666705,123.9666671,-,-,1,19.07831903,2.399713476,14.30754542,17.76026749,-,-,0.1432664756,-,-,-,-,0.1522694212,1,9000000,0.001436253703,12926.28333,2.435835168,1.004597674,1.711411909,1.050318651,-,-,1.051832461,3.061451361,1.009466814,2.982770532,1.049663522,-,-,1.053145129,-,-,-,-,6.685448149,1,1.03757441,1.085830533,1.092578134,1.192126302
2016,Thailand,THA,TH,East Asia & Pacific,Upper middle income,68971331,6.8971331,218.0000001,635.8333339,76.78333338,352.1166664,-,-,-,31.60733554,92.18806201,11.13264486,51.05261291,-,-,-,-,-,-,-,0.3623249894,1,419698,0.001449877776,608.5108028,3.352249086,1.174528612,1.546562401,1.143300833,-,-,-,4.443810608,1.363679763,2.539007069,1.144245416,-,-,-,-,-,-,-,50.39987628,1,1.00157622,1.086930953,1.004064173,1.392281982
2018,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69428524,6.9428524,210.1666668,227.499999,70.15000011,406.3999989,-,-,-,30.27093977,32.76751195,10.10391638,58.53501925,-,-,-,-,-,-,-,0.3158545832,1,650000,0.001440330202,936.2146313,3.267629334,1.062446017,1.499190486,1.165423922,-,-,-,4.296362558,1.129267074,2.395219223,1.16550256,-,-,-,-,-,-,-,40.72897229,1,1.00254244,1.086159793,1.006419012,1.331753431
2019,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69625582,6.9625582,245.2500001,128.6666669,79.16666681,294.4999996,-,-,-,35.22412209,18.47979769,11.37034184,42.29767151,-,-,-,-,-,-,-,0.2481600684,2,21000000,0.002872507407,30161.32777,3.6466178,1.035317454,1.563582965,1.119819249,-,-,-,4.842860153,1.072902373,2.572230545,1.119373064,-,-,-,-,-,-,-,26.64114293,1.069279216,1.087919756,1.201837119,1.216426991,1.414391967
2015,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,621.0333337,3337.166667,597.2000006,9167.999996,302.3333333,3101,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.70602539,1.916012162,5.263115318,4.736200566,9.295807885,11.01072814,1.414659686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.327324122
2016,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,639.583334,2956.833337,491.4476196,5717.485712,166.3333333,1421.833333,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.906412169,1.811615232,4.50788524,3.32994876,5.557884509,5.589999022,1.414659686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.391978744
2017,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,609.6833339,3513.033336,425.301095,4190.453955,199,313,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.583416772,1.96428545,4.03550018,2.707609309,6.455719045,2.010434669,1.932984293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.063080452
2018,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,549.4500007,2728.916669,374.0527784,3510.96111,198.1666667,207,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.932744886,1.749054844,3.669510594,2.430683042,6.432815103,1.668242736,2.243979058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.906920934
2019,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,728.2333341,1583.833332,396.8527785,2014.005556,258.8333334,142.3333333,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.864055712,1.434743223,3.832336675,1.820601102,8.100222101,1.459484136,3.021465969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.125953579
2020,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,374.2916673,234.9166696,606.4536452,792.1464307,215.3333333,23,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.040593201,1.064481804,5.329200173,1.322634289,6.904636313,1.074249193,3.12513089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.727982914
2015,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,31717667,3.1717667,109.8333336,1363.416667,152.9916671,3479.124996,14.5,80,1,34.62844023,429.8603258,48.23547304,1096.904446,4.571584663,25.22253607,0.3152817009,-,-,-,-,0.2352309846,-,-,-,-,2.183776331,1.374241497,2.09080382,2.417708283,1.38478623,1.258258062,1.051832461,4.77713701,2.695789001,7.724958314,4.115458377,3.043388536,2.86454783,1.116954693,-,-,-,-,23.95048583,-,-,-,-,2.994237774
2016,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,32442572,3.2442572,101.3333336,776.5000008,161.8697808,3155.251835,11.5,82,2,31.23467942,239.3460052,49.89425032,972.5652561,3.544725122,25.27543131,0.6164739343,-,-,-,-,0.3222035275,-,-,-,-,2.091954897,1.213139922,2.154206822,2.285714273,1.302332038,1.264714514,1.103664921,4.402694481,1.944214431,7.956809591,3.762216931,2.582077241,2.868458051,1.228682855,-,-,-,-,42.05024396,-,-,-,-,2.819044433
2018,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,33699947,3.3699947,97.33333367,918.4166661,171.2428579,3107.561908,9.5,9,5,28.88234028,272.5276292,50.81398435,922.1266456,2.818995531,2.670627345,1.483681859,-,-,-,-,0.2827415906,1,50000,0.002967363717,148.3681859,2.048744812,1.252094342,2.221144604,2.266278316,1.247362576,1.029054032,1.259162304,4.143154735,2.075115167,8.085363022,3.618923351,2.256047006,1.197423146,1.550376236,-,-,-,-,33.83786464,1,1.000025173,1.209498688,1.000757647,2.620058759
2019,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,34268528,3.4268528,107.6261908,448.7261907,227.6773819,1811.078574,10.33333334,4.5,18,31.40671547,130.9441102,66.43920682,528.4961684,3.015400411,1.313158242,5.25263297,-,-,-,-,0.2412660256,4,6066325,0.01167251771,17702.3215,2.159933624,1.123169949,2.624171463,1.737898522,1.270266519,1.014527016,1.932984293,4.421675669,1.516571473,10.26933783,2.500638774,2.344280875,1.097073758,2.948479958,-,-,-,-,25.20643144,1.207837649,1.025266336,1.912616244,1.126898142,2.673295456
2020,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,34814000,3.4814,85.31666692,97.68333341,407.7023827,876.735715,12.83333334,0.5,14,24.50642469,28.05863544,117.1087444,251.8342377,3.68625649,0.1436203826,4.021370713,-,-,-,-,0.2517303876,2,1698817,0.005836258855,4957.36788,1.918934509,1.026812902,3.909819068,1.357108522,1.338978346,1.001614113,1.72565445,3.660348493,1.110690665,17.35154057,1.714656011,2.64565947,1.010616976,2.49173953,-,-,-,-,27.38415805,1.069279216,1.006942695,1.441220096,1.035314512,3.17056497
2017,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,33099147,3.3099147,69.80555572,1202.388893,173.3845245,3935.019047,9,23.5,-,21.08983525,363.2688459,52.38338152,1188.858144,2.719103305,7.099880852,-,-,-,-,-,0.3028775809,-,-,-,-,1.751375395,1.330041307,2.236439305,2.603507204,1.233620211,1.075863306,-,3.283387221,2.43308716,8.304721427,4.376694252,2.211170944,1.524850768,-,-,-,-,-,38.02834293,-,-,-,-,2.697063208
2015,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,181137448,18.1137448,9.00000003,21.16666672,16.83333334,65.5,-,-,0,0.4968602644,1.168541732,0.9293127141,3.616038579,-,-,0,-,-,-,-,0.2032250857,-,-,-,-,1.094522065,1.005809996,1.118429789,1.02649065,-,-,1,1.011310289,1.00460987,1.112862873,1.009480472,-,-,1,-,-,-,-,17.28977419,-,-,-,-,0.6986263336
2016,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,185960289,18.5960289,7.333333373,18.33333337,22.41666669,98.16666687,-,-,0,0.3943494287,0.9858735686,1.205454498,5.278904835,-,-,0,-,-,-,-,0.3285812479,4,1470000,0.002150996872,790.4913505,1.076517862,1.00503228,1.158303135,1.0398039,-,-,1,1,1.003889248,1.151459872,1.014204592,-,-,1,-,-,-,-,43.37750418,1.207837649,1.005982705,1.143560525,1.005371863,0.7041009074
2017,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,190873311,19.0873311,11.125,24.5,25.10185186,87.92592584,-,-,0,0.5828473317,1.283573899,1.315105382,4.60650708,-,-,0,-,-,-,-,0.307499667,-,-,-,-,1.117477423,1.006724956,1.177479371,1.035630302,-,-,1,1.020797468,1.005063669,1.166786039,1.012294343,-,-,1,-,-,-,-,38.99024007,-,-,-,-,0.7118544642
2018,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,195874740,19.587474,9.783333346,27.98333338,26.25000003,269.5833335,-,-,0,0.4994688619,1.428634105,1.340142176,13.76304742,-,-,0,-,-,-,-,0.2559664082,2,10305002,0.001021060704,5261.016301,1.10298404,1.007681089,1.185678865,1.1096645,-,-,1,1.011598103,1.005635928,1.170285492,1.038307618,-,-,1,-,-,-,-,28.26571152,1.069279216,1.043049475,1.052295286,1.037496492,0.7193196362
2019,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,200963599,20.0963599,33.10000003,27.13333353,27.23333338,149.6333334,-,-,1,1.647064453,1.350161605,1.355137623,7.445792878,-,-,0.04976025534,-,-,-,-,0.2681311344,1,500000,0.0004976025534,248.8012767,1.354862836,1.007447774,1.192701335,1.060779061,-,-,1.051832461,1.138215334,1.005326356,1.172381441,1.020360613,-,-,1.018458716,-,-,-,-,30.79729902,1,1.001913123,1.010015435,1.001479346,0.7460062292
2020,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,206140000,20.614,14.91666672,16.16666669,44.4000001,43.83333331,-,-,1,0.7236182554,0.784256655,2.153876012,2.126386597,-,-,0.04851072087,-,-,-,-,0.2907879348,2,1500000,0.0009952051068,746.4038301,1.158436984,1.004437556,1.315296996,1.017660434,-,-,1.051832461,1.036329093,1.003093874,1.284023021,1.005248445,-,-,1.017995197,-,-,-,-,35.51238028,1.069279216,1.006108569,1.050206923,1.005055055,0.7353772002
2015,Pakistan,PAK,PK,South Asia,Lower middle income,199426964,19.9426964,161.4500003,694.9000004,141.016667,3809.050003,1,3.5,2,8.095695639,34.84483675,7.071093305,190.9997488,0.05014367064,0.1755028472,0.1002873413,-,-,-,-,0.2991134872,-,-,-,-,2.74136649,1.190741702,2.005284419,2.552168714,1.013742365,1.01129879,1.103664921,1.849709723,1.137462072,1.971314271,1.541828258,1.012154744,1.012973852,1.03720189,-,-,-,-,37.24500162,-,-,-,-,1.58667045
2016,Pakistan,PAK,PK,South Asia,Lower middle income,203627284,20.3627284,191.8428575,1051.571424,167.2476196,2929.802383,1,13,0,9.421274679,51.64197072,8.213418965,143.8806395,0.04910933252,0.6384213228,0,-,-,-,-,0.4549794375,-,-,-,-,3.069685987,1.288643724,2.19261263,2.193832694,1.013742365,1.041966935,1,1.995964334,1.203726375,2.130979867,1.407965216,1.011690073,1.047194584,1,-,-,-,-,69.6820893,-,-,-,-,1.633167065
2017,Pakistan,PAK,PK,South Asia,Lower middle income,207896686,20.7896686,154.6833339,721.0166674,182.153018,3294.155879,2,5,5,7.440394404,34.68148922,8.761708591,158.451582,0.09620162969,0.2405040742,0.2405040742,-,-,-,-,0.4383282579,-,-,-,-,2.66826943,1.197910414,2.299059455,2.342324403,1.041227096,1.016141129,1.259162304,1.777408619,1.136817669,2.207615622,1.449360538,1.032846042,1.017778995,1.089215708,-,-,-,-,66.21683104,-,-,-,-,1.598896618
2018,Pakistan,PAK,PK,South Asia,Lower middle income,212215030,21.221503,202.3500004,823.8666654,259.4833343,3678.399996,-,-,5,9.53513992,38.82225804,12.22737778,173.3336228,-,-,0.2356100791,-,-,-,-,0.4038444842,1,1100000,0.0004712201582,518.342174,3.183189626,1.226141503,2.851313506,2.498922504,-,-,1.259162304,2.008527385,1.153152906,2.692020514,1.491639674,-,-,1.087400266,-,-,-,-,59.04045167,1,1.00443039,1.007884522,1.003416233,1.425408968
2019,Pakistan,PAK,PK,South Asia,Lower middle income,216565318,21.6565318,209.976191,417.6261908,315.9269245,2486.871798,0.5,0,4,9.695744125,19.28407534,14.58806643,114.8324127,0.02308772266,0,0.1847017813,-,-,-,-,0.4077331563,-,-,-,-,3.265571714,1.114633373,3.254405111,2.013317014,1,1,1.207329843,2.026247268,1.076075229,3.021979625,1.325440651,1,1,1.06851568,-,-,-,-,59.84971885,-,-,-,-,1.758139165
2020,Pakistan,PAK,PK,South Asia,Lower middle income,220892000,22.0892,110.3333337,122.8833335,426.0551608,1080.740476,0.8333333433,0,11,4.994899487,5.563050426,19.28793984,48.92619362,0.03772582725,0,0.4979809137,-,-,-,-,0.3935158622,-,-,-,-,2.189177594,1.033729999,4.040885336,1.44025035,1.009161577,1,1.570157068,1.507590752,1.021946105,3.6788922,1.138204365,1.006576092,1,1.184727514,-,-,-,-,56.89097376,-,-,-,-,1.672201197
2015,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,47878336,4.7878336,6.25,12,0.5833333433,5,-,-,0,1.305392067,2.506352769,0.121836595,1.044313654,-,-,0,-,-,-,-,0.2232245883,-,-,-,-,1.06481513,1.003293856,1.002380498,1.001833968,-,-,1,1.100517723,1.009887503,1,1.002174329,-,-,1,-,-,-,-,21.45184819,-,-,-,-,0.6820752507
2016,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,49051686,4.9051686,2.833333343,5.333333343,3.333333343,35,-,-,0,0.5776220094,1.087288487,0.6795553048,7.13533068,-,-,0,-,-,-,-,0.3592475068,1,-,0.002038665908,-,1.027906514,1.001463936,1.022019609,1.014060422,-,-,1,1.020220944,1.004289328,1.077953681,1.019478605,-,-,1,-,-,-,-,49.75942484,1,-,1.134487524,-,0.6822827533
2019,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,52573973,5.2573973,6.700000003,1.400000006,4.583333343,14.08333337,-,-,2,1.274394842,0.2662914606,0.871787518,2.678765284,-,-,0.3804163707,-,-,-,-,0.2943356273,2,2723072,0.003804163707,5179.505836,1.069676265,1.000384283,1.030946477,1.005535867,-,-,1.103664921,1.097097718,1.001050514,1.104822438,1.006817725,-,-,1.141116594,-,-,-,-,36.25068658,1.069279216,1.011239901,1.277087241,1.036910768,0.6930276073
2020,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,53771000,5.3771,2.833333343,0.5,7.5,1.5,-,-,0,0.5269259161,0.09298692604,1.394803891,0.2789607781,-,-,0,-,-,-,-,0.299330617,1,6000000,0.001902081853,11412.49112,1.027906514,1.000137244,1.051775837,1.000407548,-,-,1,1.014627512,1.000366831,1.177925691,1,-,-,1,-,-,-,-,37.29018827,1,1.024988073,1.123455594,1.081700214,0.6894289315
2017,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,50221473,5.0221473,3.625,10,2.033333346,73,-,-,-,0.7218028034,1.991180147,0.4048732992,14.53561507,-,-,-,-,-,-,-,0.3164702974,-,-,-,-,1.03645851,1.00274488,1.012735666,1.029547264,-,-,-,1.03612879,1.007855159,1.039560719,1.040502445,-,-,-,-,-,-,-,40.85710789,-,-,-,-,0.6837944527
2018,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,51393010,5.139301,3.666666687,12.33333349,1.666666687,8.666666508,-,-,-,0.713456302,2.399807579,0.3242983212,1.686351219,-,-,-,-,-,-,-,0.2750382645,-,-,-,-,1.036908616,1.003385352,1.010117118,1.003328312,-,-,-,1.035207898,1.009467185,1.028298561,1.003998326,-,-,-,-,-,-,-,32.23473409,-,-,-,-,0.6775592807
2015,Estonia,EST,EE,Europe & Central Asia,High income,1315407,0.1315407,17.41666669,202,12.00000001,178.3333335,1,3,1,132.4051543,1535.646382,91.22651784,1355.727417,7.60220981,22.80662943,7.60220981,-,-,-,-,-,2,8000000,0.1520441962,608176.7848,1.185443288,1.055446573,1.083912564,1.072475702,1.013742365,1.009684677,1.051832461,15.56509828,7.058089308,13.73391971,4.850761544,4.404881084,2.685954628,3.820062536,-,-,-,-,-,1.069279216,1.033378964,13.2504733,5.369973205,4.559950811
2016,Estonia,EST,EE,Europe & Central Asia,High income,1315790,0.131579,15.0833334,203.0833329,13.33333337,492.0833338,-,-,0,114.633288,1543.432712,101.3332931,3739.831841,-,-,0,-,-,-,-,-,-,-,-,-,1.160237405,1.055743935,1.093434557,1.200344034,-,-,1,13.60428166,7.088806202,15.14656792,11.62388345,-,-,1,-,-,-,-,-,-,-,-,-,4.331108264
2017,Estonia,EST,EE,Europe & Central Asia,High income,1317384,0.1317384,11.41666675,168.3333299,14.20000006,105.1333335,-,-,0,86.66164722,1277.784836,107.789377,798.0462301,-,-,0,-,-,-,-,-,-,-,-,-,1.120628159,1.046205477,1.099623853,1.042643155,-,-,1,10.51809719,6.040831501,16.04895025,3.266417072,-,-,1,-,-,-,-,-,-,-,-,-,3.348616387
2018,Estonia,EST,EE,Europe & Central Asia,High income,1321977,0.1321977,12.3666667,116.216666,13.00000003,109.0833335,-,-,1,93.54676144,879.1126168,98.33756586,825.1530359,-,-,7.564428125,-,-,-,-,-,9,29768727,0.6807985313,2251833.958,1.130890554,1.031900079,1.091054059,1.044252971,-,-,1.051832461,11.27774989,4.468078854,14.72784794,3.343426157,-,-,3.806047306,-,-,-,-,-,1.55423373,1.124708472,55.95809875,17.18108646,3.176266709
2019,Estonia,EST,EE,Europe & Central Asia,High income,1326590,0.132659,15.42777783,72.83333278,17.72619056,77.69761893,-,-,2,116.2965033,549.0266984,133.6222236,585.6942909,-,-,15.07624812,-,-,-,-,-,3,3241393,0.2261437219,244340.2257,1.163958273,1.019991875,1.124806124,1.031461771,-,-,1.103664921,13.78778857,3.165897573,19.65966915,2.663135791,-,-,6.592579471,-,-,-,-,-,1.138558432,1.013414488,19.2355113,2.755489553,3.63472576
2020,Estonia,EST,EE,Europe & Central Asia,High income,1325000,0.1325,14.78333339,3.333333403,19.20000012,40.78333353,-,-,4,111.5723275,25.15723323,144.9056613,307.7987436,-,-,30.18867925,-,-,-,-,-,5,22124225,0.3769062031,1667751.528,1.156996648,1.00091496,1.135331327,1.016417411,-,-,1.207329843,13.26655786,1.099244701,21.23678229,1.873648384,-,-,12.19858113,-,-,-,-,-,1.277116865,1.09263638,31.4126362,12.98394375,3.482157798
2015,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,7177991,0.7177991,20.1666667,68.58333334,5.083333373,70.24999976,-,-,0,28.09514069,95.54669732,7.081833027,97.86860942,-,-,0,-,-,-,-,-,1,116779,0.0139314747,1626.903684,1.215150223,1.018825301,1.034517225,1.028426505,-,-,1,4.05630094,1.376929502,1.972815387,1.27724733,-,-,1,-,-,-,-,-,1,1.00030534,2.095072789,1.011382216,1.081684368
2018,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,7025037,0.7025037,24.15000007,181.2166664,14.40000001,134.0999999,-,-,0,34.37704324,257.9583088,20.49811269,190.8886742,-,-,0,-,-,-,-,-,-,-,-,-,1.258180268,1.049741798,1.101052151,1.054448475,-,-,1,4.749399722,2.017639537,3.84804096,1.541512701,-,-,1,-,-,-,-,-,-,-,-,-,1.385001301
2020,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,6923000,0.6923,19.20833343,16.62500003,17.16666672,11.83333337,-,-,0,27.7456788,24.01415576,24.79657189,17.09278257,-,-,0,-,-,-,-,-,1,731707,0.01433535352,10489.27852,1.204797807,1.004563363,1.120810287,1.004618883,-,-,1,4.017743893,1.094735287,4.448846907,1.04776723,-,-,1,-,-,-,-,-,1,1.002885237,2.127694187,1.075066125,1.245323638
2016,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,7127822,0.7127822,28.28333342,100.0833335,7.25000006,61.83333328,-,-,-,39.68019042,140.4122234,10.17141009,86.74926686,-,-,-,-,-,-,-,-,-,-,-,-,1.302830691,1.027471673,1.049990464,1.024996306,-,-,-,5.334509856,1.55392296,2.40465298,1.245657832,-,-,-,-,-,-,-,-,-,-,-,-,1.245336063
2017,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,7075947,0.7075947,28.75000009,386.1666615,13.70833337,127.7916666,-,-,-,40.63060406,545.7455539,19.37314309,180.6000901,-,-,-,-,-,-,-,-,1,706464,0.01413238398,9984.020513,1.307871867,1.10599811,1.096112618,1.051877524,-,-,-,5.439371486,3.152953534,3.690801262,1.512283346,-,-,-,-,-,-,-,-,1,1.002779332,2.111300284,1.071435404,1.529772479
2019,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,6975761,0.6975761,32.8333334,105.9166666,11.70000003,25.08333337,-,-,-,47.06774415,151.835286,16.77236365,35.95784513,-,-,-,-,-,-,-,-,2,2822110,0.02867070704,40455.94452,1.351982164,1.029072853,1.081770116,1.0100189,-,-,-,6.149598033,1.598986676,3.327284085,1.101361933,-,-,-,-,-,-,-,-,1.069279216,1.011655409,3.285564426,1.290402809,1.38750623
2015,Iceland,ISL,IS,Europe & Central Asia,High income,330815,0.0330815,11.75000003,31.08333325,12.28333338,1152.816665,-,-,0,355.1834116,939.5986655,371.3052122,34847.77488,-,-,0,-,-,-,-,-,-,-,-,-,1.124228999,1.008532002,1.085935988,1.46962489,-,-,1,40.1448076,4.706694912,52.88119028,100,-,-,1,-,-,-,-,-,-,-,-,-,16.86841789
2016,Iceland,ISL,IS,Europe & Central Asia,High income,335439,0.0335439,4.333333358,12.83333337,16.73333347,449.8333337,-,-,2,129.1839458,382.583223,498.8487763,13410.28723,-,-,59.62335924,-,-,-,-,-,1,8313877,0.2981167962,2478506.375,1.044110297,1.003522596,1.11771564,1.183125111,-,-,1.103664921,15.20969389,2.509281928,70.70826002,39.09716547,-,-,23.11746398,-,-,-,-,-,1,1.034695818,25.04879527,18.80992588,10.98940625
2017,Iceland,ISL,IS,Europe & Central Asia,High income,343400,0.03434,9.166666687,23.33333334,10.81666672,502.1999984,-,-,0,266.9384591,679.479713,314.9873827,14624.34474,-,-,0,-,-,-,-,-,3,10290624,0.8736167734,2996687.245,1.096322485,1.00640472,1.075461795,1.204467065,-,-,1,30.40851059,3.680531686,45.00951224,42.5462424,-,-,1,-,-,-,-,-,1.138558432,1.042989152,71.53207842,22.53350829,10.50228775
2018,Iceland,ISL,IS,Europe & Central Asia,High income,352721,0.0352721,9.666666687,14.83333334,7.833333358,256.75,-,-,1,274.0598571,420.540125,222.0829879,7279.124294,-,-,28.35101964,-,-,-,-,-,4,8923876,1.134040786,2530009.838,1.101723746,1.004071572,1.054156336,1.104434295,-,-,1.051832461,31.1942331,2.659021025,32.02404225,21.678837,-,-,11.51689579,-,-,-,-,-,1.207837649,1.037255036,92.56659377,19.18002327,7.651709944
2020,Iceland,ISL,IS,Europe & Central Asia,High income,364000,0.0364,1.666666687,0.8333333433,7.033333376,23.83333349,-,-,3,45.78754633,22.89377317,193.2234444,654.7619091,-,-,82.41758242,-,-,-,-,-,2,9100000,0.5535366843,2518591.913,1.015303573,1.00022874,1.04844314,1.009509464,-,-,1.155497382,6.00835045,1.090315403,27.99027467,2.859353454,-,-,31.57304945,-,-,-,-,-,1.069279216,1.037993954,45.6791262,19.0979755,3.501814908
2019,Iceland,ISL,IS,Europe & Central Asia,High income,361313,0.0361313,10.33333334,13.5,8.416666746,115.833335,-,-,-,285.9939538,373.6372619,232.9466902,3205.90001,-,-,-,-,-,-,-,-,2,2150000,0.5535366843,595051.9356,1.108925427,1.003705588,1.058322208,1.047003924,-,-,-,32.51095328,2.47399032,33.54248796,10.10700972,-,-,-,-,-,-,-,-,1.069279216,1.008835608,45.6791262,5.275659692,6.904366536
2015,Cyprus,CYP,CY,Europe & Central Asia,High income,1160985,0.1160985,9.416666687,32.16666672,16.90000004,107.5500001,-,-,0,81.10928812,277.0635858,145.5660498,926.3685583,-,-,0,-,-,-,-,-,-,-,-,-,1.099023115,1.008829364,1.118905888,1.043628063,-,-,1,9.905490846,2.093009411,21.32908637,3.630974414,-,-,1,-,-,-,-,-,-,-,-,-,3.435745623
2016,Cyprus,CYP,CY,Europe & Central Asia,High income,1170187,0.1170187,16.33333334,61.5,18.78571437,318.0238094,-,-,0,139.5788309,525.5570264,160.536003,2717.717847,-,-,0,-,-,-,-,-,-,-,-,-,1.173740556,1.016881011,1.132372708,1.129406342,-,-,1,16.35658883,3.073310262,23.42147262,8.720108507,-,-,1,-,-,-,-,-,-,-,-,-,4.668656736
2017,Cyprus,CYP,CY,Europe & Central Asia,High income,1179680,0.117968,12.41666669,117.6666654,16.30119056,828.942862,-,-,1,105.2545325,997.4456243,138.1831561,7026.845094,-,-,8.476875085,-,-,-,-,-,2,26360236,0.1695375017,2234524.278,1.13143068,1.032298086,1.114629494,1.337630618,-,-,1.051832461,12.56949897,4.93489982,20.29716161,20.96212436,-,-,4.144522243,-,-,-,-,-,1.069279216,1.110408333,14.66341214,17.05670128,5.28163947
2018,Cyprus,CYP,CY,Europe & Central Asia,High income,1189265,0.1189265,10.25952384,57.23809522,13.66666672,453.25,-,-,5,86.26776907,481.289664,114.9169169,3811.177492,-,-,42.04277432,-,-,-,-,-,1,1000000,0.08408554864,84085.54864,1.108128098,1.01571117,1.095815055,1.184517568,-,-,1.259162304,10.47463958,2.898676546,17.04518358,11.82657289,-,-,16.59589326,-,-,-,-,-,1,1.004010846,7.761435624,1.603919645,3.887437041
2019,Cyprus,CYP,CY,Europe & Central Asia,High income,1198575,0.1198575,18.70000005,53.23333351,9.501190543,81.7190477,-,-,2,156.0186058,444.1385271,79.27072184,681.8017037,-,-,16.68648186,-,-,-,-,-,1,-,0.08343240932,-,1.199306525,1.014611911,1.066067329,1.033100698,-,-,1.103664921,18.1704323,2.752116174,12.06282944,2.936172163,-,-,7.189900507,-,-,-,-,-,1,-,7.708681392,-,3.352886379
2020,Cyprus,CYP,CY,Europe & Central Asia,High income,1207000,0.1207,10.31666671,3.700000033,20.29523816,28.24206358,-,-,6,85.47362641,30.6545156,168.1461322,233.9856138,-,-,49.71002486,-,-,-,-,-,4,25114702,0.3337296373,2095380.097,1.108745385,1.001015606,1.143152964,1.011306235,-,-,1.310994764,10.38701973,1.120931352,24.48515862,1.663948959,-,-,19.44008285,-,-,-,-,-,1.207837649,1.105182764,27.92525373,16.05682874,3.493439905
